Starting run_simulation!(), time is 2026-05-11 09:16:00
New WL phase 1 epoch!, now at 0.5 and the time is 2026-05-11 09:16:07
New WL phase 1 epoch!, now at 0.25 and the time is 2026-05-11 09:16:10
New WL phase 1 epoch!, now at 0.125 and the time is 2026-05-11 09:16:14
New WL phase 1 epoch!, now at 0.0625 and the time is 2026-05-11 09:16:21
New WL phase 1 epoch!, now at 0.03125 and the time is 2026-05-11 09:16:27
New WL phase 1 epoch!, now at 0.015625 and the time is 2026-05-11 09:16:28
New WL phase 1 epoch!, now at 0.0078125 and the time is 2026-05-11 09:16:53
New WL phase 1 epoch!, now at 0.00390625 and the time is 2026-05-11 09:17:01
New WL phase 1 epoch!, now at 0.001953125 and the time is 2026-05-11 09:17:16
New WL phase 1 epoch!, now at 0.0009765625 and the time is 2026-05-11 09:17:20
New WL phase 1 epoch!, now at 0.00048828125 and the time is 2026-05-11 09:18:31
New WL phase 1 epoch!, now at 0.000244140625 and the time is 2026-05-11 09:18:39
New WL phase 1 epoch!, now at 0.0001220703125 and the time is 2026-05-11 09:19:26
New WL phase 1 epoch!, now at 6.103515625e-5 and the time is 2026-05-11 09:19:47
New WL phase 1 epoch!, now at 3.0517578125e-5 and the time is 2026-05-11 09:21:41
New WL phase 1 epoch!, now at 1.52587890625e-5 and the time is 2026-05-11 09:25:01
New WL phase 1 epoch!, now at 7.62939453125e-6 and the time is 2026-05-11 09:26:33
New WL phase 1 epoch!, now at 3.814697265625e-6 and the time is 2026-05-11 09:27:21
New WL phase 1 epoch!, now at 1.9073486328125e-6 and the time is 2026-05-11 09:29:07
New WL phase 1 epoch!, now at 9.5367431640625e-7 and the time is 2026-05-11 09:35:05
New WL phase 1 epoch!, now at 4.76837158203125e-7 and the time is 2026-05-11 09:36:14
Now entering phase 2! It took 666127000 monte carlo moves (wl.iters) to get to phase 2! 2026-05-11 09:36:14
That is a monte carlo time of: 1477000
Phase 2 flatness check: H(N) min/mean = 0.0 %, total iters: 1000000000 min: 0 2026-05-11 09:43:22
Phase 2 flatness check: H(N) min/mean = 0.0 %, total iters: 1500000000 min: 0 2026-05-11 09:54:24
Phase 2 flatness check: H(N) min/mean = 0.0 %, total iters: 2000000000 min: 0 2026-05-11 10:06:18
Phase 2 flatness check: H(N) min/mean = 0.0 %, total iters: 2500000000 min: 0 2026-05-11 10:17:48
Phase 2 flatness check: H(N) min/mean = 8.0 %, total iters: 3000000000 min: 415289 2026-05-11 10:32:50
Phase 2 flatness check: H(N) min/mean = 17.0 %, total iters: 3500000000 min: 1072685 2026-05-11 10:44:34
Phase 2 flatness check: H(N) min/mean = 44.0 %, total iters: 4000000000 min: 3269675 2026-05-11 10:58:36
Phase 2 flatness check: H(N) min/mean = 40.0 %, total iters: 4500000000 min: 3430229 2026-05-11 11:09:52
Phase 2 flatness check: H(N) min/mean = 48.0 %, total iters: 5000000000 min: 4637286 2026-05-11 11:22:53
Phase 2 flatness check: H(N) min/mean = 47.0 %, total iters: 5500000000 min: 5059802 2026-05-11 11:34:50
Phase 2 flatness check: H(N) min/mean = 43.0 %, total iters: 6000000000 min: 5096719 2026-05-11 11:45:41
Phase 2 flatness check: H(N) min/mean = 43.0 %, total iters: 6500000000 min: 5599748 2026-05-11 11:57:54
Phase 2 flatness check: H(N) min/mean = 41.0 %, total iters: 7000000000 min: 5771696 2026-05-11 12:10:24
Phase 2 flatness check: H(N) min/mean = 53.0 %, total iters: 7500000000 min: 8000031 2026-05-11 12:26:19
Phase 2 flatness check: H(N) min/mean = 49.0 %, total iters: 8000000000 min: 8000031 2026-05-11 12:37:54
